CustomerID,Age,Gender,AnnualIncome,SpendingScore,PurchaseFrequency,AvgTransactionValue,TotalSpend,Recency
58398,62,Male,170,40,11,293,20635,75
58399,67,Female,110,65,3,327,20160,22
58400,32,Female,58,57,17,259,24419,110
58401,45,Female,94,72,2,476,24679,34
58402,59,Female,70,79,9,449,32233,118
58403,33,Female,152,45,9,65,21463,37
58404,29,Male,165,89,16,340,23789,41
58405,69,Male,190,72,1,282,34106,79
58406,22,Male,194,96,17,199,9752,105
58407,51,Female,157,13,10,30,14994,43
58408,59,Female,69,79,5,174,36158,22
58409,18,Female,57,6,8,380,24831,91
58410,56,Female,64,97,13,427,21103,143
58411,49,Female,20,71,5,490,44351,21
58412,43,Female,175,97,4,294,45305,52
58413,34,Male,76,47,8,77,11828,4
58414,65,Female,69,93,7,489,31292,175
58415,44,Female,181,44,5,453,10351,146
58416,41,Male,154,32,10,276,30257,71
58417,52,Female,130,3,17,227,43289,118
58418,63,Male,45,54,6,347,37945,163
58419,59,Male,88,84,10,393,23288,7
58420,56,Male,195,78,16,382,39159,169
58421,43,Female,48,92,10,105,5965,138
58422,66,Male,183,38,4,197,25013,140
58423,55,Male,24,4,2,484,36007,91
58424,40,Female,66,79,1,217,48709,156
58425,39,Male,199,17,3,83,28182,58
58426,21,Female,92,37,13,373,25460,146
58427,66,Female,17,88,12,171,20567,178
58428,26,Male,199,36,1,170,16216,127
58429,21,Female,175,58,10,403,49538,45
58430,24,Female,149,41,6,499,48447,106
58431,40,Male,18,8,9,69,27519,110
58432,19,Male,181,67,1,35,3628,55
58433,66,Male,62,30,12,371,27186,38
58434,41,Male,88,86,5,34,40726,4
58435,57,Female,93,52,1,267,28010,15
58436,48,Male,158,97,2,355,30927,149
58437,64,Male,180,25,14,349,23338,149
58438,48,Male,18,52,2,12,36356,179
58439,64,Female,18,59,5,297,30946,108
58440,57,Female,134,30,10,266,21653,35
58441,65,Female,133,67,6,289,19518,125
58442,68,Female,169,4,5,315,20955,4
58443,60,Female,31,93,2,436,13312,160
58444,51,Male,110,57,9,257,48269,140
58445,41,Female,84,63,10,53,48799,54
58446,66,Female,196,32,8,42,7134,30
58447,43,Female,111,87,6,303,22571,9
58448,33,Male,22,83,5,121,7059,19
58449,64,Male,128,79,18,317,28770,80
58450,30,Female,195,51,18,300,16231,158
58451,32,Male,19,63,2,282,29348,110
58452,44,Female,61,80,12,323,11641,45
58453,21,Male,54,87,8,313,2951,23
58454,33,Male,136,1,4,52,41141,76
58455,47,Female,149,19,4,313,18159,5
58456,61,Male,154,35,9,53,6703,119
58457,47,Female,108,63,9,298,17640,43
58458,53,Female,167,94,12,468,22244,2
58459,20,Female,42,81,14,96,25320,176
58460,39,Male,185,26,3,239,6443,40
58461,66,Male,91,13,6,489,39768,99
58462,39,Female,189,86,15,92,49681,117
58463,67,Female,63,23,19,213,46344,164
58464,67,Male,100,97,4,485,9970,40
58465,66,Female,68,91,1,139,35974,134
58466,29,Male,32,35,9,147,30780,142
58467,38,Male,41,12,16,92,22424,125
58468,21,Male,86,9,9,421,7345,101
58469,48,Female,148,98,12,184,19499,33
58470,61,Female,136,78,14,145,13697,108
58471,48,Male,119,67,15,116,26548,147
58472,40,Female,83,44,16,160,22773,171
58473,37,Female,85,61,8,441,14122,54
58474,32,Male,164,21,10,118,11207,96
58475,40,Male,189,7,14,231,1072,92
58476,45,Female,131,97,17,357,15994,92
58477,33,Male,46,99,3,328,24081,124
58478,54,Female,123,11,4,342,22588,95
58479,38,Male,111,45,16,256,45501,61
58480,32,Male,15,32,14,46,41416,141
58481,34,Female,196,86,14,277,21501,170
58482,67,Female,188,83,16,83,37000,18
58483,54,Female,183,36,8,124,14887,109
58484,30,Female,122,37,18,90,36228,72
58485,36,Female,128,75,7,202,7366,113
58486,47,Male,55,41,3,223,9085,48
58487,62,Male,22,77,6,24,24026,95
58488,35,Female,174,92,16,345,13226,84
58489,31,Male,44,49,4,93,23785,164
58490,53,Female,60,15,19,384,13206,87
58491,53,Male,119,13,2,275,49907,173
58492,37,Male,194,53,4,307,28732,138
58493,69,Female,110,33,2,163,5809,137
58494,36,Female,75,72,7,314,6842,174
58495,62,Female,155,32,15,262,13756,145
58496,61,Male,103,48,17,416,42437,33
58497,24,Female,182,68,14,457,38196,65
58498,61,Female,140,57,11,282,31242,148
58499,21,Female,75,62,17,427,9339,126
58500,51,Female,134,82,5,370,4573,144
58501,19,Female,186,87,14,322,14260,142
58502,22,Female,135,93,17,351,46308,129
58503,27,Male,186,2,2,141,597,163
58504,49,Male,62,77,7,208,49573,129
58505,59,Male,73,16,4,334,47574,171
58506,58,Male,199,8,8,360,34745,69
58507,30,Female,25,19,1,92,4260,75
58508,56,Female,39,32,10,461,31317,96
58509,22,Male,60,67,1,315,16477,144
58510,27,Male,68,32,1,135,22312,121
58511,27,Male,48,85,4,223,12830,111
58512,55,Female,98,25,17,332,31300,72
58513,44,Female,149,53,5,224,17358,150
58514,68,Female,76,81,14,461,33307,52
58515,38,Male,71,25,6,247,16590,155
58516,25,Male,107,33,7,97,1496,64
58517,18,Male,130,31,8,393,487,45
58518,45,Male,90,36,18,452,41876,26
58519,66,Male,147,87,4,471,33537,141
58520,56,Female,90,89,3,122,21302,158
58521,31,Female,177,49,4,114,25418,78
58522,38,Female,51,44,16,380,47783,30
58523,47,Female,158,48,13,72,39741,172
58524,38,Female,44,30,11,460,19135,176
58525,66,Male,56,13,11,248,16693,102
58526,26,Female,75,43,5,478,36618,9
58527,34,Male,62,93,1,35,3419,176
58528,22,Female,98,16,14,137,931,96
58529,48,Male,107,91,19,10,45469,68
58530,69,Male,199,26,5,103,11435,134
58531,57,Male,82,75,6,380,22277,89
58532,55,Male,60,47,19,461,8959,21
58533,60,Male,127,37,12,471,44208,78
58534,36,Male,42,3,14,411,38524,30
58535,53,Female,91,26,17,21,23688,57
58536,67,Male,135,98,7,175,9749,55
58537,50,Male,17,97,1,307,30324,2
58538,30,Female,51,15,17,429,29718,48
58539,31,Male,190,66,6,281,7463,22
58540,50,Female,161,28,4,458,47961,141
58541,46,Female,106,84,14,76,1271,89
58542,60,Male,97,38,8,176,7645,112
58543,66,Male,31,44,18,263,38039,43
58544,53,Female,135,53,13,364,35214,75
58545,61,Male,101,80,8,262,43715,74
58546,27,Female,54,4,16,255,43536,49
58547,48,Male,192,72,5,68,47217,165
58548,23,Female,87,44,3,472,22596,108
58549,18,Male,43,46,13,303,41283,35
58550,24,Male,193,84,15,153,274,19
58551,44,Female,56,26,4,218,2188,28
58552,38,Female,43,96,3,235,41316,106
58553,45,Female,80,13,2,467,31231,112
58554,33,Female,138,69,4,404,40255,115
58555,63,Male,159,44,6,293,3283,171
58556,40,Female,134,53,4,100,20402,121
58557,69,Female,123,51,17,495,49134,138
58558,37,Male,173,13,7,475,20275,79
58559,55,Male,106,41,18,120,45139,96
58560,42,Female,126,11,10,249,14056,24
58561,45,Male,66,37,17,359,49095,128
58562,22,Female,181,60,4,342,45948,172
58563,38,Male,74,32,19,89,46507,158
58564,35,Female,108,45,7,395,36033,115
58565,64,Male,193,18,13,413,8154,45
58566,23,Female,158,93,3,213,35201,118
58567,46,Female,112,79,8,486,14364,60
58568,36,Male,28,20,11,247,48538,116
58569,50,Male,184,44,16,337,42944,53
58570,18,Female,65,36,19,303,49223,103
58571,62,Female,38,69,9,193,5828,25
58572,20,Male,121,37,10,221,37136,102
58573,59,Male,185,33,6,260,20596,132
58574,38,Male,87,82,3,236,6508,92
58575,52,Male,161,19,8,176,35282,31
58576,58,Male,98,51,6,40,9855,147
58577,57,Male,75,32,8,345,21831,2
58578,20,Male,120,22,14,160,3114,4
58579,42,Male,108,1,8,171,44684,79
58580,62,Male,77,54,11,105,44532,38
58581,55,Female,168,89,10,282,42501,33
58582,62,Male,109,20,10,372,20518,18
58583,37,Male,49,58,11,33,2901,104
58584,69,Female,81,35,1,428,4244,160
58585,61,Female,70,70,15,127,49385,115
58586,62,Female,54,70,5,416,35113,161
58587,51,Female,171,61,14,401,7687,34
58588,38,Female,148,63,8,447,13197,51
58589,65,Female,194,61,17,96,48762,63
58590,40,Male,143,57,4,414,49756,47
58591,23,Female,194,3,4,284,37679,141
58592,68,Female,38,95,18,424,34892,52
58593,30,Female,116,99,19,59,24205,93
58594,66,Male,176,45,3,336,6223,52
58595,40,Female,129,15,9,121,35870,171
58596,26,Male,149,17,7,289,42757,106
58597,34,Female,89,15,2,311,15947,98
58598,19,Female,25,5,9,145,48470,131
58599,36,Male,50,86,6,342,17829,59
58600,36,Male,162,46,6,12,8831,127
58601,24,Female,77,11,16,171,29403,69
58602,59,Male,94,64,2,86,46559,126
58603,59,Male,102,92,16,194,43984,130
58604,37,Female,44,14,3,383,49467,44
58605,26,Female,172,39,16,67,21084,128
58606,34,Female,117,67,12,489,33264,38
58607,44,Male,126,55,3,172,40660,155
58608,64,Female,98,42,11,30,19532,91
58609,19,Female,164,75,11,74,8327,126
58610,53,Male,119,94,16,75,19189,15
58611,36,Male,35,5,5,450,23061,167
58612,34,Female,51,52,8,307,24505,166
58613,22,Male,41,22,11,308,17678,63
58614,56,Female,116,77,11,291,46221,62
58615,35,Male,177,44,18,460,30978,78
58616,24,Female,52,85,19,481,29587,18
58617,34,Male,74,59,10,419,5301,157
58618,56,Male,84,25,4,401,1274,71
58619,53,Male,46,21,10,184,16599,24
58620,57,Male,94,92,14,174,34495,38
58621,62,Female,169,64,6,465,32679,134
58622,21,Male,145,68,5,91,3399,148
58623,55,Female,191,93,15,155,11633,170
58624,42,Male,116,47,5,213,26379,22
58625,22,Male,116,35,6,173,40768,161
58626,47,Female,44,87,19,113,44196,46
58627,29,Male,36,7,17,139,13691,105
58628,21,Male,33,56,14,93,11177,170
58629,41,Female,45,52,11,129,34960,179
58630,46,Male,34,46,14,268,39439,85
58631,26,Female,161,9,5,113,6022,56
58632,21,Male,144,58,13,373,23028,77
58633,68,Male,54,23,12,43,40386,42
58634,41,Male,181,3,19,391,13005,13
58635,31,Female,105,61,10,378,39373,54
58636,22,Male,86,9,13,375,18722,140
58637,35,Male,123,53,15,183,4489,35
58638,59,Male,196,68,13,455,25863,83
58639,36,Male,41,49,4,335,13805,9
58640,29,Male,93,89,9,241,45196,13
58641,35,Male,154,70,19,194,8617,22
58642,34,Male,92,48,7,403,8836,40
58643,47,Male,31,82,15,353,10773,164
58644,41,Male,98,7,17,27,12433,117
58645,28,Female,152,99,14,426,27910,127
58646,52,Male,161,31,14,240,2102,169
58647,40,Female,172,56,9,144,45752,7
58648,34,Female,172,96,16,54,44814,55
58649,18,Female,167,99,2,121,3803,121
58650,32,Male,102,61,14,422,26258,79
58651,49,Female,88,92,4,92,22036,141
58652,26,Female,141,5,3,431,48318,99
58653,32,Female,116,30,3,48,8636,148
58654,45,Male,110,22,11,263,43271,23
58655,41,Female,177,17,5,418,4248,37
58656,52,Male,65,10,16,154,17388,20
58657,39,Female,115,71,19,326,24627,120
58658,44,Female,85,68,9,60,1960,147
58659,36,Male,85,42,11,302,30161,146
58660,62,Male,169,27,12,76,39273,68
58661,29,Female,24,7,8,33,27892,46
58662,37,Female,111,23,14,131,14292,176
58663,18,Female,185,75,17,475,41184,20
58664,38,Male,197,8,15,58,47174,72
58665,66,Male,148,8,15,483,20979,105
58666,62,Female,20,5,12,158,5544,162
58667,18,Female,91,71,9,468,8465,104
58668,27,Male,190,86,12,194,46395,7
58669,64,Male,91,2,19,259,15116,50
58670,49,Female,16,88,12,434,40849,53
58671,56,Male,65,51,11,154,12462,73
58672,39,Female,161,66,6,252,44322,11
58673,35,Male,135,12,8,374,14073,136
58674,65,Female,142,47,11,367,30779,32
58675,63,Female,16,55,3,158,47211,63
58676,49,Female,65,26,16,77,4387,145
58677,44,Male,168,45,6,233,11311,154
58678,45,Female,84,62,9,219,11186,51
58679,35,Female,34,70,9,201,34378,33
58680,56,Male,37,87,6,309,31747,26
58681,66,Female,68,2,5,133,36580,22
58682,46,Female,157,26,1,293,23923,95
58683,35,Female,148,14,3,301,4980,78
58684,61,Male,177,82,3,430,37435,104
58685,25,Male,150,57,12,392,38323,145
58686,48,Male,71,32,4,309,25841,41
58687,51,Male,192,62,16,59,13660,76
58688,24,Female,191,78,11,483,31719,39
58689,53,Male,129,30,8,378,20579,161
58690,35,Male,163,13,9,192,44918,32
58691,55,Male,137,40,14,256,9002,149
58692,26,Female,50,31,15,97,7845,78
58693,26,Female,85,37,19,147,37183,66
58694,63,Female,83,45,9,47,2038,177
58695,25,Male,72,86,17,58,38616,71
58696,68,Female,77,59,9,81,6884,31
58697,52,Female,30,28,3,267,26871,92
58698,35,Male,148,61,16,53,7144,169
58699,22,Female,92,19,13,300,40582,164
58700,31,Male,136,43,17,125,22283,74
58701,45,Male,194,59,4,158,41153,167
58702,47,Female,16,16,9,322,23736,111
58703,21,Male,128,69,9,356,6382,126
58704,56,Male,128,44,18,288,672,94
58705,37,Male,138,66,14,297,25932,109
58706,42,Male,160,10,3,227,37387,104
58707,45,Male,177,47,4,80,41211,169
58708,29,Male,100,19,1,170,40059,41
58709,19,Female,181,84,18,282,16484,5
58710,60,Male,143,93,4,136,46188,6
58711,31,Male,179,89,10,465,10575,62
58712,39,Male,35,81,4,179,38846,16
58713,48,Male,15,51,17,26,43376,88
58714,40,Female,146,13,8,313,48909,110
58715,65,Female,72,63,19,499,26599,147
58716,37,Male,15,16,9,248,21039,83
58717,55,Female,155,53,16,185,23988,123
58718,21,Male,188,35,15,219,49419,165
58719,32,Male,189,59,16,493,12206,64
58720,41,Male,21,39,12,66,9565,97
58721,42,Male,65,67,18,368,6256,69
58722,18,Female,17,73,7,198,45476,135
58723,24,Female,192,61,16,53,11922,42
58724,48,Male,168,50,19,416,17260,153
58725,29,Male,45,53,6,469,7423,56
58726,59,Female,114,46,6,131,31773,175
58727,22,Female,76,52,6,480,39519,85
58728,61,Male,168,29,15,318,31388,108
58729,67,Female,122,5,2,42,20523,178
58730,59,Male,69,67,9,321,20922,85
58731,55,Female,170,74,8,37,10327,91
58732,29,Female,58,95,7,160,23241,33
58733,56,Female,95,75,16,72,9584,26
58734,35,Female,180,81,15,16,43782,17
58735,19,Male,44,40,9,120,13944,21
58736,27,Male,80,72,15,139,865,2
58737,32,Female,150,2,2,458,30757,79
58738,47,Male,28,68,14,141,21446,44
58739,61,Female,115,62,11,17,9993,71
58740,34,Female,120,80,3,391,7652,36
58741,21,Male,117,58,2,314,387,46
58742,24,Male,76,85,18,38,28143,178
58743,58,Male,89,69,14,347,40658,67
58744,48,Female,93,58,5,320,26142,3
58745,68,Male,121,35,12,430,27425,119
58746,56,Male,110,14,14,360,40358,161
58747,51,Male,54,15,6,15,16918,45
58748,23,Male,155,6,8,417,24199,25
58749,67,Female,121,16,7,121,48942,165
58750,55,Female,31,87,7,114,10776,164
58751,62,Female,29,95,12,216,47658,35
58752,68,Female,175,46,7,49,16939,19
58753,51,Female,30,63,12,277,4527,45
58754,61,Female,27,12,16,329,3538,112
58755,32,Female,165,41,7,55,995,146
58756,31,Male,50,19,8,250,16773,155
58757,23,Female,57,76,1,279,12535,94
58758,67,Female,192,77,13,164,41973,31
58759,54,Female,128,2,19,125,14471,167
58760,67,Female,88,20,1,46,43262,67
58761,49,Male,95,95,18,214,44570,150
58762,20,Female,108,9,7,258,48329,10
58763,20,Female,155,21,17,495,47527,117
58764,39,Male,44,8,15,119,10642,8
58765,39,Female,199,39,19,495,35026,34
58766,27,Female,44,37,4,327,39038,146
58767,68,Female,24,29,17,332,47972,12
58768,20,Female,113,83,7,89,25996,96
58769,29,Female,108,35,16,85,42787,130
58770,46,Female,53,38,17,279,35348,17
58771,65,Female,51,90,15,107,31072,76
58772,34,Male,145,75,9,488,26175,71
58773,24,Male,103,35,13,432,41293,79
58774,30,Female,176,68,7,398,38019,2
58775,19,Male,180,3,19,85,10555,27
58776,21,Female,28,12,11,291,32010,154
58777,27,Male,53,32,8,90,19293,153
58778,56,Female,196,47,17,373,34247,140
58779,41,Male,144,63,4,318,49904,145
58780,34,Female,57,26,4,72,29564,95
58781,69,Male,195,43,18,276,22915,168
58782,23,Male,145,77,17,42,26862,5
58783,36,Female,183,44,3,306,12286,28
58784,22,Female,22,38,9,49,29351,72
58785,49,Male,110,29,6,183,44133,52
58786,27,Male,79,55,2,269,39840,142
58787,26,Female,93,52,12,233,39887,134
58788,44,Male,146,19,15,232,32569,18
58789,30,Female,82,35,9,276,4358,37
58790,36,Male,106,48,2,474,33922,99
58791,38,Male,24,91,12,164,14632,35
58792,41,Female,89,60,16,273,13923,126
58793,55,Female,192,31,7,158,47121,17
58794,21,Female,165,3,1,234,43737,110
58795,41,Male,75,35,7,392,22149,88
58796,52,Male,61,88,3,136,28564,10
58797,20,Male,17,52,5,14,39836,51
58798,21,Female,117,71,3,455,46888,112
58799,54,Male,31,51,15,297,30686,81
58800,57,Male,36,56,6,354,27844,52
58801,65,Female,130,99,15,67,49288,64
58802,52,Male,105,21,3,81,435,33
58803,48,Male,158,1,1,164,32835,97
58804,61,Female,118,53,2,291,28527,17
58805,42,Female,17,6,4,177,44803,124
58806,57,Female,66,98,14,38,18380,177
58807,30,Female,125,82,14,466,47658,108
58808,21,Female,175,62,10,91,36441,127
58809,63,Female,56,89,11,272,5485,7
58810,31,Female,144,79,4,115,40363,112
58811,30,Female,53,47,15,286,42550,127
58812,44,Female,60,96,4,473,15460,10
58813,23,Male,62,50,16,460,38497,31
58814,34,Female,41,82,2,361,11523,25
58815,53,Female,29,31,13,19,18795,65
58816,57,Male,21,64,8,71,13369,171
58817,66,Female,123,29,13,233,35609,131
58818,52,Male,199,15,8,145,19812,55
58819,34,Male,56,58,4,233,33894,48
58820,58,Female,23,23,5,123,6022,65
58821,19,Male,119,38,6,269,19505,113
58822,30,Female,148,41,19,166,44116,115
58823,69,Female,199,75,10,405,36795,60
58824,19,Male,90,15,3,238,44605,14
58825,69,Male,44,87,13,109,46521,87
58826,45,Male,197,3,9,264,32677,81
58827,60,Female,98,83,17,188,15426,14
58828,43,Female,140,1,10,284,23919,137
58829,39,Male,98,88,12,238,37181,85
58830,64,Female,68,75,13,376,3919,173
58831,60,Female,124,94,10,40,20497,2
58832,20,Male,41,11,19,117,13126,160
58833,52,Male,98,60,19,291,32450,8
58834,29,Male,21,65,17,118,45629,36
58835,41,Male,182,76,5,399,36338,165
58836,22,Male,118,4,8,38,31031,15
58837,37,Male,86,25,5,26,48733,34
58838,56,Male,16,72,15,413,31419,149
58839,56,Male,156,79,4,179,23402,9
58840,30,Male,152,43,13,375,22490,40
58841,58,Male,64,94,17,184,10315,26
58842,62,Female,160,40,5,83,21722,150
58843,29,Female,32,96,1,463,36059,141
58844,30,Male,30,99,15,249,10168,25
58845,27,Female,66,85,10,105,41931,115
58846,50,Female,194,95,11,11,22881,91
58847,57,Female,173,91,18,211,34506,143
58848,33,Female,98,44,13,46,19451,45
58849,62,Female,165,72,16,100,36517,21
58850,52,Female,110,59,19,242,37744,89
58851,20,Male,56,23,12,156,49530,40
58852,22,Male,127,62,14,306,25390,175
58853,43,Female,192,23,2,409,1954,86
58854,28,Female,138,58,10,262,8438,61
58855,24,Male,29,55,4,380,8215,14
58856,27,Female,104,33,1,221,44843,88
58857,59,Female,186,77,17,453,6697,67
58858,69,Female,56,63,11,450,2734,76
58859,51,Female,59,60,7,493,24991,175
58860,20,Female,108,99,17,73,13934,144
58861,25,Male,121,61,17,14,48336,71
58862,48,Male,177,80,9,155,29880,18
58863,28,Female,36,76,10,81,26012,173
58864,62,Male,142,61,6,406,32082,23
58865,24,Female,52,95,17,114,33975,26
58866,62,Female,111,69,16,339,5029,130
58867,19,Female,115,89,7,45,39432,150
58868,23,Female,21,21,19,156,26914,115
58869,58,Female,58,3,4,424,8257,166
58870,49,Female,90,48,17,265,29186,170
58871,37,Female,21,10,9,237,35127,156
58872,51,Female,74,87,11,358,19768,63
58873,67,Female,15,81,1,374,16562,17
58874,33,Male,76,42,7,288,34254,112
58875,42,Female,101,99,5,425,25143,115
58876,29,Male,103,89,5,122,4673,2
58877,24,Male,32,66,1,20,5120,99
58878,56,Female,122,91,6,203,36893,79
58879,34,Male,149,46,13,233,15092,108
58880,62,Female,129,9,15,259,36084,116
58881,28,Female,68,49,4,398,17878,109
58882,23,Female,81,4,17,258,31414,178
58883,40,Female,107,60,13,360,36944,143
58884,44,Male,152,90,11,278,47989,146
58885,63,Male,73,96,4,351,22974,77
58886,23,Female,83,29,7,457,373,38
58887,55,Male,112,86,19,300,12523,136
58888,19,Male,22,47,7,92,32753,80
58889,39,Male,69,77,14,38,23909,148
58890,37,Female,148,87,16,416,5181,26
58891,42,Male,143,63,9,348,43240,163
58892,32,Male,70,31,2,89,4034,121
58893,66,Male,118,51,16,104,2629,81
58894,46,Female,128,41,5,409,14389,154
58895,25,Male,102,36,12,419,24589,18
58896,54,Male,152,40,15,268,46962,172
58897,66,Female,122,95,3,131,46958,135
58898,69,Male,37,60,9,133,32580,35
58899,50,Female,158,15,7,32,11165,12
58900,39,Female,115,78,4,450,7662,121
58901,67,Female,158,99,9,402,27805,113
58902,64,Female,70,88,15,444,47718,44
58903,22,Female,122,30,7,225,33841,41
58904,56,Female,109,30,11,298,19680,54
58905,35,Male,20,27,19,471,20208,129
58906,55,Female,44,40,11,101,5753,25
58907,54,Male,143,78,1,33,10498,80
58908,47,Male,65,45,13,116,12664,122
58909,68,Female,120,75,13,315,34533,15
58910,48,Male,103,47,2,61,11915,75
58911,27,Male,141,90,17,208,8700,101
58912,32,Male,60,56,19,303,24929,131
58913,59,Female,135,54,15,309,25742,173
58914,65,Male,163,85,19,354,48879,120
58915,61,Male,113,9,10,391,30903,45
58916,35,Female,180,65,10,65,1363,179
58917,40,Male,83,70,9,203,16141,170
58918,50,Male,77,1,19,54,44879,167
58919,33,Male,64,86,11,445,29495,20
58920,55,Female,26,13,6,394,34024,146
58921,52,Male,83,38,2,352,42891,116
58922,51,Male,87,45,10,248,11834,167
58923,45,Female,58,40,15,381,23929,99
58924,19,Female,66,95,5,241,15919,29
58925,47,Female,23,15,18,475,10061,20
58926,30,Male,132,50,7,329,20660,170
58927,58,Female,24,2,3,248,3974,79
58928,33,Female,60,53,16,401,1659,96
58929,22,Female,117,95,17,491,47178,12
58930,45,Male,51,26,2,436,41101,56
58931,56,Female,66,66,16,145,205,115
58932,62,Female,113,75,1,294,37754,12
58933,37,Female,95,33,14,22,7138,53
58934,41,Female,27,82,16,394,10033,98
58935,44,Female,148,85,9,38,8368,8
58936,47,Male,115,59,17,187,8309,58
58937,62,Male,142,95,8,302,4029,24
58938,44,Female,62,26,9,266,14348,109
58939,43,Female,174,94,2,117,38488,61
58940,24,Female,25,21,13,78,23454,129
58941,59,Male,95,49,1,382,21464,89
58942,64,Male,19,80,7,185,9277,78
58943,55,Male,20,71,18,192,35038,70
58944,22,Male,131,86,5,251,39918,173
58945,40,Female,163,71,7,203,33128,137
58946,45,Female,56,66,12,376,42377,112
58947,51,Female,95,37,17,328,37146,129
58948,32,Female,169,14,5,31,16751,152
58949,49,Male,17,72,12,359,36880,60
58950,43,Female,74,93,19,20,19286,176
